0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,-0.00874344,0.378502,0.332817,0.490872,0.743121,0.810941,0.592515,0.371044,0.287935,
0,0,0,-0.0450846,0.378502,0.332817,0.425223,0.743121,0.810941,0.592515,0.371044,0.219909,
0,0,0,0.0890303,0.291983,0.332817,0.425223,0.743121,0.755018,0.592515,0.371044,0.287935,
0,0,0,0.081876,0.291983,0.267212,0.490872,0.685237,0.810941,0.592515,0.309101,0.287935,
0.000309324,0,0.00154417,0.00510433,0.291983,0.398423,0.425223,0.743121,0.755018,0.592515,0.309101,0.287935,
0.000876067,8.75151e-07,0.00270624,-0.207602,0.465021,0.332817,0.622168,0.627354,0.755018,0.592515,0.432987,0.151882,
0.0013909,2.26843e-06,0.00194203,0.325151,0.378502,0.00478921,0.359575,0.801004,0.810941,0.480903,0.432987,0.355961,
0.0019059,3.26857e-06,0.00194809,0.0686274,0.205465,0.332817,0.425223,0.91677,0.97871,0.592515,0.309101,0.219909,
0.0026269,4.67314e-06,0.00195657,0.0332385,0.291983,0.332817,0.490872,0.91677,0.866864,0.648321,0.309101,0.287935,
0.00339948,6.18475e-06,0.00235079,-0.150679,0.638058,0.201606,0.425223,0.91677,0.866864,0.648321,0.309101,0.287935,
0.00427458,8.24192e-06,0.00043541,-0.23865,0.291983,0.726451,0.55652,0.801004,0.699095,0.759933,0.309101,0.219909,
0.00520158,8.64554e-06,0.000446313,-0.190635,0.291983,0.398423,0.687816,0.627354,0.699095,0.704127,0.371044,0.083856,
0.00623109,9.10503e-06,-0.00185238,0.163659,0.378502,0.267212,0.293927,0.801004,0.810941,0.592515,0.371044,0.355961,
0.00751835,6.72053e-06,-0.00299264,0.131149,0.291983,0.267212,0.425223,0.91677,0.810941,0.648321,0.371044,0.287935,
0.00896018,2.40563e-06,-0.00374595,0.149427,0.378502,0.332817,0.490872,0.685237,0.810941,0.480903,0.49493,0.423987,
0.010505,-3.38126e-06,-0.00449805,0.10882,0.291983,0.332817,0.490872,1.03254,0.866864,0.592515,0.309101,0.423987,
0.0121523,-1.07911e-05,-0.00755975,0.357754,0.205465,0.136,0.359575,0.858887,0.866864,0.480903,0.371044,0.355961,
0.013903,-2.40257e-05,-0.00907969,-0.143547,0.378502,0.332817,0.490872,0.801004,0.755018,0.648321,0.247158,0.219909,
0.0157567,-4.08578e-05,-0.00982816,-0.395783,0.378502,0.726451,0.55652,0.743121,0.699095,0.536709,0.309101,0.219909,
0.0178166,-6.11035e-05,-0.00980393,0.00729128,0.291983,0.332817,0.687816,0.685237,0.699095,0.704127,0.432987,0.219909,
0.0197729,-8.02831e-05,-0.012862,-0.112815,0.205465,0.529634,0.753465,0.858887,0.755018,0.536709,0.371044,0.287935,
0.0219351,-0.000108095,-0.0159176,0.0659764,0.291983,0.332817,0.55652,0.801004,0.755018,0.592515,0.432987,0.287935,
0.0242008,-0.000144162,-0.015891,-0.0523368,0.291983,0.332817,0.425223,0.801004,0.866864,0.480903,0.309101,0.219909,
0.0266203,-0.000182613,-0.0193287,0.0518697,0.205465,0.332817,0.687816,0.685237,0.755018,0.704127,0.371044,0.219909,
0.0293489,-0.00023536,-0.0212223,-0.0430655,0.291983,0.464028,0.55652,0.685237,0.755018,0.480903,0.432987,0.287935,
0.031974,-0.000291081,-0.0246576,-0.0812419,0.378502,0.267212,0.55652,0.801004,0.810941,0.536709,0.371044,0.219909,
0.0347023,-0.000358367,-0.0265512,-0.0891559,0.378502,0.332817,0.425223,0.91677,0.922787,0.536709,0.247158,0.287935,
0.0375846,-0.000434915,-0.0295984,-0.032759,0.291983,0.332817,0.55652,0.743121,0.699095,0.592515,0.371044,0.219909,
0.0405695,-0.000523288,-0.0334146,0.133932,0.291983,0.201606,0.55652,0.801004,0.755018,0.648321,0.371044,0.287935,
0.0435032,-0.00062135,-0.0345354,0.0752423,0.205465,0.398423,0.687816,0.743121,0.755018,0.536709,0.49493,0.287935,
0.0465394,-0.000726252,-0.0364254,0.0995109,0.291983,0.267212,0.55652,0.858887,0.755018,0.592515,0.432987,0.287935,
0.0495758,-0.000836903,-0.0367748,0.111978,0.205465,0.332817,0.622168,0.743121,0.810941,0.536709,0.432987,0.287935,
0.0526117,-0.000948597,-0.039435,0.116822,0.291983,0.267212,0.490872,0.801004,0.755018,0.480903,0.371044,0.355961,
0.0558021,-0.00107447,-0.0401677,0.147673,0.291983,0.332817,0.425223,0.743121,0.755018,0.480903,0.432987,0.355961,
0.0588382,-0.00119649,-0.0397468,0.0428209,0.291983,0.332817,0.425223,0.91677,0.755018,0.536709,0.371044,0.287935,
0.0620284,-0.00132336,-0.0412498,0.164922,0.205465,0.267212,0.490872,0.801004,0.810941,0.536709,0.371044,0.287935,
0.06527,-0.00145715,-0.0415968,-0.130886,0.291983,0.464028,0.55652,0.743121,0.755018,0.480903,0.309101,0.287935,
0.06846,-0.00158992,-0.0430998,0.0363363,0.205465,0.332817,0.490872,0.858887,0.699095,0.536709,0.371044,0.219909,
0.0717531,-0.00173194,-0.0422907,0.167998,0.291983,0.267212,0.425223,0.91677,0.810941,0.480903,0.432987,0.355961,
0.0750458,-0.00187128,-0.0437925,0.0354288,0.291983,0.267212,0.55652,0.858887,0.699095,0.480903,0.309101,0.355961,
0.07839,-0.00201782,-0.0441383,-0.0105946,0.378502,0.267212,0.490872,0.801004,0.699095,0.480903,0.309101,0.355961,
0.0816314,-0.00216099,-0.043715,0.189424,0.378502,0.332817,0.55652,0.801004,0.699095,0.480903,0.371044,0.628066,
0.0847695,-0.00229825,-0.0456037,0.0930722,0.118946,0.332817,0.622168,0.801004,0.699095,0.425097,0.371044,0.287935,
0.0881648,-0.0024532,-0.046334,-0.244446,0.291983,0.398423,0.687816,0.743121,0.755018,0.480903,0.247158,0.219909,
0.0915604,-0.00261064,-0.0455238,-0.284145,0.291983,0.660845,0.687816,0.743121,0.643172,0.480903,0.432987,0.219909,
0.0946468,-0.00275125,-0.0470279,-0.150227,0.291983,0.398423,0.622168,0.801004,0.699095,0.480903,0.371044,0.219909,
0.0980413,-0.002911,-0.0508393,-0.222686,0.378502,0.332817,0.753465,1.03254,0.699095,0.480903,0.309101,0.287935,
0.101384,-0.00308109,-0.0527256,-0.25594,0.378502,0.464028,0.687816,0.743121,0.699095,0.480903,0.309101,0.287935,
0.104778,-0.00326023,-0.0519154,-0.162324,0.291983,0.464028,0.950409,0.801004,0.643172,0.480903,0.309101,0.423987,
0.107967,-0.00342589,-0.0549589,-0.206272,0.291983,0.464028,0.622168,0.858887,0.643172,0.425097,0.309101,0.287935,
0.111411,-0.00361539,-0.0583845,-0.0968805,0.291983,0.464028,0.55652,0.801004,0.755018,0.425097,0.309101,0.355961,
0.114702,-0.00380771,-0.0583458,-0.228192,0.291983,0.464028,0.753465,0.858887,0.755018,0.425097,0.309101,0.287935,
0.117992,-0.00399989,-0.0598475,-0.0800703,0.205465,0.398423,0.687816,0.91677,0.643172,0.369291,0.309101,0.355961,
0.121333,-0.00420009,-0.0617338,-0.188834,0.291983,0.398423,0.687816,0.974653,0.699095,0.425097,0.309101,0.287935,
0.124519,-0.00439706,-0.0632368,0.0268854,0.205465,0.464028,0.687816,0.974653,0.643172,0.425097,0.618816,0.287935,
0.127809,-0.00460534,-0.0639683,-0.299226,0.465021,0.464028,0.622168,0.91677,0.699095,0.369291,0.309101,0.355961,
0.131097,-0.00481602,-0.0654701,-0.352722,0.378502,0.464028,0.687816,0.801004,0.699095,0.369291,0.247158,0.287935,
0.134438,-0.00503502,-0.0658159,-0.182458,0.291983,0.332817,0.753465,0.858887,0.587248,0.425097,0.309101,0.287935,
0.137572,-0.0052416,-0.0677046,-0.157913,0.378502,0.464028,0.622168,0.91677,0.643172,0.425097,0.309101,0.423987,
0.140911,-0.00546803,-0.0703612,-0.285848,0.378502,0.529634,0.753465,0.858887,0.643172,0.480903,0.371044,0.287935,
0.144148,-0.00569612,-0.0707081,-0.237816,0.378502,0.59524,0.753465,0.91677,0.587248,0.425097,0.371044,0.423987,
0.147333,-0.00592171,-0.0706706,-0.207968,0.378502,0.529634,0.819113,0.858887,0.643172,0.480903,0.432987,0.355961,
0.150517,-0.00614712,-0.0737141,-0.430089,0.378502,0.792056,0.753465,0.858887,0.699095,0.369291,0.309101,0.355961,
0.153752,-0.00638603,-0.0763719,-0.289404,0.465021,0.59524,0.687816,0.801004,0.643172,0.369291,0.371044,0.423987,
0.156782,-0.00661786,-0.0767213,-0.215163,0.378502,0.59524,0.687816,0.858887,0.587248,0.425097,0.371044,0.423987,
0.159811,-0.00685072,-0.0786112,-0.344628,0.378502,0.59524,0.753465,0.801004,0.643172,0.369291,0.309101,0.355961,
0.162994,-0.00710142,-0.0808845,-0.452611,0.378502,0.660845,0.753465,0.801004,0.643172,0.480903,0.309101,0.219909,
0.166022,-0.00734692,-0.0812339,-0.386928,0.465021,0.464028,0.687816,0.858887,0.643172,0.425097,0.185215,0.355961,
0.16905,-0.00759344,-0.0831238,-0.380251,0.465021,0.529634,0.687816,0.858887,0.643172,0.369291,0.371044,0.287935,
0.17218,-0.00785423,-0.0857828,-0.440463,0.465021,0.529634,0.687816,0.801004,0.587248,0.313485,0.247158,0.355961,
0.175207,-0.00811454,-0.0869025,-0.457984,0.465021,0.59524,0.753465,0.801004,0.587248,0.425097,0.309101,0.287935,
0.178337,-0.00838718,-0.0880209,-0.196153,0.465021,0.59524,0.753465,0.858887,0.531325,0.369291,0.309101,0.628066,
0.181517,-0.00866783,-0.0902942,-0.531253,0.378502,0.59524,0.819113,0.743121,0.587248,0.313485,0.309101,0.219909,
0.184594,-0.00894643,-0.0917984,-0.551018,0.465021,0.59524,0.753465,0.743121,0.587248,0.369291,0.309101,0.219909,
0.187671,-0.00922967,-0.0925323,-0.52546,0.378502,0.660845,0.884761,0.743121,0.531325,0.313485,0.309101,0.287935,
0.190747,-0.00951516,-0.0940365,-0.441712,0.378502,0.59524,0.753465,0.858887,0.419479,0.313485,0.371044,0.287935,
0.193977,-0.00981974,-0.0974646,-0.291999,0.378502,0.464028,0.753465,0.91677,0.587248,0.369291,0.309101,0.355961,
0.197001,-0.0101154,-0.0985842,-0.644878,0.378502,0.792056,0.819113,0.743121,0.475402,0.201873,0.309101,0.287935,
0.200075,-0.0104195,-0.0993182,-0.459532,0.378502,0.59524,0.884761,0.858887,0.475402,0.369291,0.247158,0.355961,
0.203252,-0.0107361,-0.100821,-0.523213,0.378502,0.59524,0.819113,0.858887,0.531325,0.313485,0.247158,0.287935,
0.206377,-0.0110522,-0.10348,-0.646077,0.724576,0.529634,0.753465,0.858887,0.531325,0.369291,0.309101,0.287935,
0.209399,-0.0113661,-0.1046,-0.487293,0.638058,0.529634,0.753465,0.801004,0.531325,0.313485,0.309101,0.423987,
0.212523,-0.011694,-0.106489,-0.309416,0.378502,0.529634,0.687816,0.858887,0.475402,0.313485,0.371044,0.355961,
0.215749,-0.0120388,-0.109146,-0.271184,0.378502,0.464028,0.753465,0.858887,0.587248,0.313485,0.371044,0.355961,
0.218871,-0.012381,-0.110265,-0.30826,0.378502,0.59524,0.819113,0.801004,0.643172,0.257679,0.371044,0.423987,
0.221994,-0.0127267,-0.111383,-0.382149,0.378502,0.464028,0.819113,0.743121,0.643172,0.313485,0.309101,0.287935,
0.225217,-0.0130872,-0.114041,-0.556461,0.378502,0.660845,0.819113,0.743121,0.531325,0.313485,0.247158,0.287935,
0.22844,-0.0134564,-0.116699,-0.404009,0.378502,0.529634,0.753465,0.801004,0.531325,0.313485,0.247158,0.355961,
0.231406,-0.0138041,-0.119745,-0.449544,0.378502,0.59524,0.753465,0.743121,0.475402,0.592515,0.247158,0.219909,
0.234474,-0.0141731,-0.122789,-0.191157,0.378502,0.59524,0.687816,0.858887,0.531325,0.313485,0.680759,0.287935,
0.237591,-0.0145579,-0.124678,-0.569166,0.465021,0.529634,0.753465,0.801004,0.531325,0.257679,0.247158,0.287935,
0.240657,-0.0149421,-0.126953,-0.640545,0.378502,0.59524,0.819113,0.801004,0.475402,0.257679,0.247158,0.219909,
0.243721,-0.0153332,-0.128457,-0.741229,0.465021,0.660845,0.819113,0.685237,0.475402,0.257679,0.247158,0.219909,
0.246683,-0.0157158,-0.131503,-0.706851,0.465021,0.660845,0.753465,0.801004,0.419479,0.313485,0.247158,0.219909,
0.249695,-0.0161141,-0.135704,-0.733443,0.378502,0.857662,0.819113,0.743121,0.475402,0.313485,0.247158,0.219909,
0.252654,-0.0165182,-0.137209,-0.708302,0.378502,0.660845,0.884761,0.743121,0.475402,0.313485,0.185215,0.219909,
0.255612,-0.0169267,-0.139485,-0.48114,0.378502,0.660845,0.884761,0.858887,0.419479,0.648321,0.185215,0.287935,
0.258773,-0.0173705,-0.143298,-0.443424,0.465021,0.529634,0.753465,0.743121,0.475402,0.257679,0.247158,0.423987,
0.26178,-0.0178043,-0.145959,-0.709649,0.291983,0.660845,0.819113,0.685237,0.475402,0.313485,0.185215,0.151882,
0.264735,-0.0182387,-0.147464,-0.675586,0.465021,0.660845,0.753465,0.743121,0.531325,0.313485,0.247158,0.219909,
0.267893,-0.0187078,-0.150508,-0.597069,0.378502,0.660845,0.819113,0.743121,0.531325,0.369291,0.247158,0.219909,
0.2711,-0.0191941,-0.155476,-0.574937,0.378502,0.59524,0.884761,0.685237,0.475402,0.369291,0.185215,0.287935,
0.273999,-0.0196485,-0.158908,-0.216125,0.291983,0.529634,0.819113,0.858887,0.531325,0.536709,0.309101,0.355961,
0.276897,-0.020113,-0.160799,-0.644896,0.638058,0.59524,0.819113,0.858887,0.475402,0.369291,0.309101,0.287935,
0.280099,-0.0206323,-0.164997,-0.419099,0.378502,0.529634,0.819113,0.91677,0.531325,0.369291,0.309101,0.287935,
0.283248,-0.0211567,-0.167271,-0.380362,0.551539,0.464028,0.753465,0.801004,0.531325,0.480903,0.309101,0.355961,
0.286294,-0.021671,-0.171086,-0.358727,0.378502,0.529634,0.753465,0.801004,0.531325,0.313485,0.309101,0.355961,
0.289288,-0.0221882,-0.174516,-0.398305,0.291983,0.59524,0.819113,0.858887,0.475402,0.369291,0.309101,0.287935,
0.292279,-0.0227157,-0.177176,-0.244562,0.378502,0.464028,0.753465,0.801004,0.810941,0.369291,0.309101,0.355961,
0.29527,-0.0232511,-0.180607,-0.452778,0.378502,0.59524,0.753465,0.91677,0.531325,0.425097,0.247158,0.287935,
0.298258,-0.0237968,-0.184037,-0.428088,0.378502,0.529634,0.753465,0.91677,0.531325,0.313485,0.309101,0.287935,
0.301346,-0.0243716,-0.186696,-0.290656,0.291983,0.59524,0.819113,0.801004,0.587248,0.313485,0.371044,0.355961,
0.304381,-0.0249449,-0.190511,-0.339718,0.378502,0.529634,0.687816,0.858887,0.643172,0.313485,0.371044,0.287935,
0.307313,-0.0255104,-0.194327,-0.425912,0.465021,0.464028,0.687816,0.858887,0.587248,0.369291,0.185215,0.355961,
0.310193,-0.0260772,-0.196219,-0.307954,0.378502,0.529634,0.622168,0.801004,0.587248,0.313485,0.309101,0.355961,
0.313173,-0.0266695,-0.199649,-0.452029,0.378502,0.59524,0.753465,0.801004,0.643172,0.369291,0.247158,0.287935,
0.316301,-0.0273025,-0.204233,-0.472447,0.291983,0.529634,0.819113,0.801004,0.587248,0.369291,0.309101,0.151882,
0.319075,-0.0278769,-0.206126,-0.294189,0.378502,0.464028,0.687816,0.858887,0.587248,0.313485,0.309101,0.355961,
0.321948,-0.0284776,-0.208787,-0.434921,0.465021,0.529634,0.687816,0.801004,0.587248,0.369291,0.309101,0.287935,
0.32502,-0.0291285,-0.213757,-0.564372,0.551539,0.464028,0.819113,0.858887,0.587248,0.369291,0.309101,0.219909,
0.327888,-0.0297512,-0.215648,-0.514728,0.378502,0.59524,0.753465,0.801004,0.587248,0.313485,0.309101,0.219909,
