59,61,66,60,59,59,60,82,
60,61,67,60,59,59,60,82,
59,61,66,61,59,59,61,82,
59,61,66,60,60,60,60,83,
58,60,66,59,59,60,60,81,
59,61,66,60,60,60,60,82,
59,60,67,59,60,59,61,80,
59,60,66,60,59,59,60,82,
59,61,66,59,60,60,60,81,
59,61,66,60,59,59,60,81,
59,61,66,60,59,59,60,82,
59,60,67,59,59,59,61,80,
59,61,67,60,59,59,61,82,
59,61,67,59,59,60,60,81,
59,60,66,60,58,59,61,82,
59,60,66,61,59,60,60,82,
59,62,66,60,59,59,60,82,
58,61,66,60,59,59,60,82,
59,61,67,60,59,59,61,82,
59,61,66,59,59,59,61,82,
59,61,66,60,58,60,60,82,
59,60,66,59,60,59,61,81,
58,60,66,59,59,60,60,81,
59,60,66,60,59,59,61,82,
59,60,66,60,59,59,60,82,
59,61,67,60,59,60,60,81,
59,60,66,60,59,59,61,82,
59,61,66,60,59,60,60,82,
58,60,66,59,59,59,60,81,
58,61,66,60,59,60,60,82,
59,60,66,60,59,60,61,82,
59,60,66,60,59,59,60,82,
59,60,67,59,59,59,61,82,
59,61,66,60,60,60,60,82,
59,61,66,60,59,59,60,82,
58,60,67,60,60,59,60,83,
59,61,66,60,59,59,61,82,
59,61,67,60,59,61,60,82,
59,60,66,59,61,59,61,82,
59,61,67,59,59,59,61,81,
59,61,66,60,60,60,60,82,
59,61,66,61,58,59,61,83,
59,60,65,60,59,59,60,82,
59,60,66,60,59,59,61,82,
59,61,66,59,59,60,61,82,
59,61,66,60,59,60,63,81,
59,60,67,60,60,59,60,82,
59,60,66,60,59,59,61,82,
59,60,66,60,59,59,61,82,
59,60,66,60,60,59,60,82,
58,60,66,59,59,59,61,82,
59,61,66,60,59,59,60,82,
59,61,67,60,59,59,60,82,
59,60,67,59,59,59,60,82,
59,61,68,60,58,60,61,82,
59,60,66,61,59,60,61,81,
59,61,66,60,59,60,61,82,
59,60,66,60,59,60,60,82,
59,61,64,60,59,59,61,82,
58,60,67,60,60,59,61,82,
59,60,67,60,59,60,60,82,
59,60,66,59,59,59,62,82,
59,62,66,60,59,60,61,82,
60,60,66,59,59,60,61,81,
59,61,67,60,59,61,61,82,
59,61,66,60,58,60,60,81,
59,61,66,60,59,59,60,82,
59,61,67,60,59,59,61,82,
59,60,67,60,58,60,61,82,
59,61,66,59,63,59,60,82,
59,61,67,60,59,59,60,82,
59,61,66,60,59,60,61,83,
59,60,66,60,59,59,60,82,
59,61,66,60,59,60,60,83,
59,60,66,60,59,60,61,82,
58,61,66,60,59,59,60,82,
60,61,67,60,59,59,61,82,
59,61,67,60,59,60,61,82,
59,61,67,59,59,60,61,82,
58,60,65,59,60,60,60,81,
60,60,66,60,59,60,61,82,
58,60,67,60,60,60,61,82,
58,61,66,60,59,60,60,84,
59,61,67,60,59,59,60,82,
59,61,66,59,59,59,61,82,
59,60,66,60,58,60,61,81,
59,61,67,59,59,60,61,82,
59,60,66,60,59,60,62,82,
60,61,66,59,59,60,60,82,
58,62,66,60,59,60,61,82,
59,60,66,60,59,60,60,82,
59,60,67,60,59,60,61,82,
59,61,69,60,59,59,61,82,
59,61,66,60,59,60,60,82,
60,60,67,60,59,59,60,82,
59,59,67,60,59,60,60,82,
59,60,66,60,58,59,61,81,
59,60,66,60,59,60,60,82,
59,61,66,60,59,59,64,81,
59,60,67,61,59,60,61,82,
59,61,66,60,58,59,61,81,
59,60,67,59,59,59,61,82,
59,61,67,59,59,60,61,82,
59,61,66,60,59,59,60,83,
58,61,66,60,59,59,60,81,
59,60,66,60,59,59,60,82,
60,60,65,60,62,60,60,81,
59,60,66,60,59,60,61,82,
59,61,67,59,59,59,61,82,
59,61,67,60,59,59,61,82,
59,61,66,60,59,60,61,83,
59,60,66,60,59,59,61,83,
60,61,66,63,59,59,61,82,
59,61,66,59,59,60,60,82,
59,60,66,60,59,60,60,82,
59,61,67,60,59,59,60,82,
59,60,66,60,59,59,61,82,
58,61,67,60,59,60,61,83,
60,61,66,60,59,61,60,83,
59,61,66,59,59,60,60,82,
58,61,66,60,59,60,60,81,
59,60,66,60,59,59,60,82,
59,60,66,60,59,60,60,82,
59,61,66,60,59,60,60,82,
59,60,66,61,60,59,61,82,
59,61,67,59,59,60,63,83,
57,60,64,60,59,59,60,82,
59,61,67,60,59,60,61,82,
59,61,66,61,59,61,61,82,
59,60,66,61,59,59,60,83,
59,61,66,60,59,59,60,83,
59,61,66,59,59,59,62,83,
59,61,66,60,60,59,61,81,
59,61,66,59,59,61,61,81,
63,61,67,60,59,59,60,82,
59,60,67,59,59,60,60,83,
59,61,66,60,59,59,62,82,
58,60,66,59,59,60,60,82,
59,60,66,61,59,60,61,81,
59,61,66,60,60,59,60,82,
59,61,66,60,59,59,61,82,
60,61,67,60,59,60,60,82,
58,61,67,61,59,60,61,82,
64,61,66,60,59,61,61,82,
59,60,67,59,59,60,61,82,
59,60,66,60,60,59,60,81,
59,61,66,60,59,60,60,82,
59,61,67,60,59,59,61,82,
59,61,66,60,59,59,60,82,
59,61,66,60,59,59,61,81,
59,60,67,60,59,59,61,82,
59,61,66,60,58,60,62,82,
59,61,64,59,59,60,60,81,
59,60,66,59,58,59,61,82,
60,60,66,60,59,59,61,82,
59,60,66,59,60,60,60,82,
60,61,66,61,63,60,60,83,
