59,61,66,58,53,53,59,77,
59,61,64,58,54,54,59,77,
59,61,65,58,53,54,59,78,
59,61,65,58,54,54,59,77,
59,60,65,58,53,54,59,78,
58,60,65,58,55,54,59,77,
58,60,64,58,53,53,58,77,
59,60,65,58,53,53,58,77,
59,60,65,58,53,54,58,77,
59,60,65,58,54,54,58,78,
59,61,65,57,54,54,58,77,
58,61,65,58,53,54,60,76,
59,60,64,58,53,54,58,78,
59,60,65,58,53,54,58,77,
59,60,65,58,53,54,58,77,
59,61,62,58,53,55,58,77,
58,60,65,58,53,53,58,76,
59,60,64,59,53,53,58,78,
59,60,65,58,53,53,58,76,
59,60,65,58,53,52,59,77,
59,60,65,58,53,54,58,77,
58,60,64,57,53,54,58,77,
59,60,66,59,53,54,59,76,
59,61,64,58,54,53,58,77,
59,60,65,59,55,54,58,77,
60,60,64,58,53,54,58,78,
59,61,65,58,53,53,59,77,
59,60,65,58,53,55,58,77,
59,61,65,58,53,54,58,77,
59,60,65,58,53,54,58,76,
59,60,64,59,53,54,59,77,
59,60,65,59,53,53,58,77,
59,60,65,58,53,54,58,77,
59,60,65,58,53,54,58,77,
59,61,64,58,54,53,59,76,
58,60,65,58,53,54,58,77,
59,60,66,58,54,54,59,77,
59,60,65,58,53,55,59,77,
59,60,62,58,53,53,59,77,
59,60,65,57,53,54,59,77,
59,61,65,59,53,55,58,77,
59,60,65,58,55,54,59,77,
59,61,65,58,53,54,58,77,
59,60,65,58,54,54,59,76,
58,60,65,59,54,53,59,77,
59,60,65,58,53,54,58,77,
59,60,65,58,53,54,58,77,
59,61,65,58,53,53,58,77,
60,60,64,58,53,54,58,78,
59,59,65,58,54,54,58,77,
58,60,64,58,53,54,58,77,
59,61,65,58,53,54,60,77,
58,61,65,57,53,53,60,76,
59,60,65,58,53,55,58,76,
58,60,65,58,53,53,59,76,
58,60,65,58,53,54,59,76,
59,60,64,59,54,53,58,77,
59,60,65,58,54,54,59,77,
58,60,65,59,53,54,59,76,
58,60,65,57,53,53,58,77,
59,60,64,58,53,54,58,77,
59,60,65,60,53,54,58,77,
58,60,65,58,53,54,58,77,
58,61,65,58,53,54,58,76,
59,61,65,59,54,54,59,77,
59,60,65,58,54,54,58,77,
59,60,66,58,53,54,58,76,
59,60,65,59,53,53,58,76,
59,61,65,58,53,52,58,77,
58,61,65,58,54,54,58,77,
57,61,64,59,54,54,58,78,
59,60,65,58,53,54,59,79,
59,60,65,58,53,54,58,76,
59,61,65,58,53,54,59,78,
59,61,65,58,54,53,58,76,
59,60,64,57,54,53,58,78,
59,60,65,58,54,54,57,77,
59,61,65,58,54,53,58,77,
59,60,65,58,53,53,58,78,
58,60,65,58,53,53,58,76,
59,60,64,58,54,54,59,77,
59,60,65,58,54,54,59,76,
58,61,65,58,53,54,58,76,
60,60,64,59,53,54,58,77,
59,60,64,58,54,54,59,77,
58,60,64,59,53,54,58,76,
59,60,65,58,53,55,58,77,
59,61,65,58,54,54,58,78,
58,63,65,58,53,53,58,77,
59,60,65,58,53,55,58,77,
58,61,64,58,53,54,59,76,
59,61,64,58,53,54,58,77,
59,60,65,58,53,55,59,76,
59,60,64,58,54,54,58,76,
59,60,64,58,53,54,58,78,
58,60,65,59,53,53,59,78,
59,60,65,58,53,54,58,76,
58,60,65,58,53,53,59,77,
58,61,65,58,54,53,59,78,
59,60,65,58,53,53,59,76,
60,61,65,58,53,54,59,77,
59,60,64,59,54,54,59,77,
60,60,65,58,54,54,59,77,
59,60,65,58,53,53,58,76,
59,60,65,59,53,54,58,77,
59,60,65,58,54,54,58,76,
59,60,65,58,53,54,59,77,
59,60,64,58,53,54,58,76,
59,61,65,58,53,55,59,77,
59,60,65,59,54,54,58,77,
59,60,65,58,53,54,58,76,
59,60,65,58,54,54,58,77,
59,60,65,58,54,53,59,75,
59,61,65,58,53,54,59,77,
59,60,65,58,53,53,59,77,
58,60,65,58,54,53,59,76,
59,60,65,58,54,54,58,76,
59,61,65,58,53,54,59,77,
59,60,65,57,53,54,58,77,
59,60,64,58,53,54,59,77,
59,60,64,59,54,53,58,76,
59,60,65,58,54,54,59,78,
59,61,65,58,53,54,58,77,
59,60,65,59,53,52,58,77,
59,60,64,57,53,53,58,77,
58,60,65,58,53,54,59,77,
59,60,65,58,53,54,59,77,
59,60,64,58,54,54,60,77,
61,60,65,58,53,54,58,77,
59,61,61,58,54,54,58,79,
59,60,65,59,53,54,59,77,
59,61,65,58,53,53,58,78,
60,61,65,58,54,54,58,78,
58,61,65,58,54,54,58,77,
59,61,65,58,53,53,59,76,
59,60,65,58,53,52,57,77,
59,60,64,58,53,54,58,77,
58,60,65,58,55,54,58,77,
59,60,65,59,53,53,58,75,
59,61,64,58,54,54,57,77,
58,60,65,58,53,53,58,77,
59,60,64,58,53,53,58,77,
58,59,65,58,53,53,59,76,
58,61,64,57,54,55,58,77,
59,61,64,58,53,54,58,78,
59,60,65,58,53,53,59,77,
