54,55,59,56,55,56,56,68,
54,55,60,56,55,56,55,68,
54,55,59,57,55,55,55,67,
55,55,59,56,55,55,56,68,
54,55,58,55,56,55,56,68,
56,55,58,56,55,55,55,67,
54,54,58,56,54,55,55,67,
54,56,59,56,55,54,56,67,
54,55,58,54,55,56,55,67,
54,54,58,56,54,55,56,66,
55,54,58,55,55,54,55,66,
54,55,59,55,55,55,55,67,
53,55,59,55,54,55,58,67,
54,54,58,56,55,56,55,68,
54,55,59,55,54,56,57,67,
53,55,59,56,55,57,55,68,
55,56,56,56,54,55,54,67,
54,54,60,56,55,54,56,66,
55,55,58,55,54,58,54,67,
53,55,59,56,56,54,56,65,
53,55,58,55,54,55,55,66,
53,54,58,55,55,54,56,66,
53,55,58,54,56,54,55,66,
52,54,58,55,56,54,55,66,
54,55,57,56,55,55,55,67,
53,55,58,55,55,54,54,65,
53,55,57,55,54,55,54,66,
53,54,56,57,55,55,56,66,
53,54,57,55,54,58,55,67,
53,54,58,55,55,55,55,67,
54,54,57,56,54,54,55,66,
53,55,57,54,55,55,55,68,
53,56,59,55,54,54,59,67,
54,54,58,54,54,55,55,67,
54,55,58,55,56,55,56,67,
54,54,58,56,54,55,56,67,
54,55,57,56,56,54,55,68,
54,55,58,54,56,56,55,68,
54,54,59,55,56,55,55,67,
55,55,58,55,55,55,55,67,
53,54,59,56,55,56,55,68,
57,55,57,55,55,55,55,68,
53,55,59,56,56,55,56,68,
54,56,58,56,54,55,55,69,
53,55,57,55,55,57,55,67,
54,55,58,57,55,55,55,67,
55,55,57,55,54,55,56,66,
54,55,57,55,54,55,56,68,
53,55,57,55,55,57,56,67,
53,55,58,55,54,56,55,71,
54,55,59,54,55,55,55,67,
54,55,58,55,55,54,55,68,
54,55,58,56,55,55,55,67,
55,56,58,55,55,55,54,66,
55,57,55,55,54,55,55,67,
54,55,58,56,55,55,56,67,
54,56,58,54,54,55,56,66,
54,56,59,55,55,55,56,67,
55,55,59,55,54,55,57,68,
54,54,58,55,54,57,56,68,
54,56,58,55,55,55,56,67,
54,56,58,55,54,55,56,67,
54,55,57,55,54,55,55,67,
54,56,58,56,55,54,57,68,
54,56,57,54,55,55,56,68,
54,55,59,54,55,54,55,68,
54,55,58,54,54,56,55,67,
54,55,59,56,55,55,56,67,
54,55,59,54,55,54,56,67,
53,55,59,55,55,57,56,67,
54,55,58,55,55,55,57,68,
55,55,58,54,55,54,56,67,
54,55,57,54,54,56,55,65,
54,59,58,55,54,55,56,67,
54,56,58,54,54,55,55,68,
54,56,58,54,55,55,56,67,
56,56,59,54,54,56,56,70,
54,55,59,55,54,55,55,70,
55,55,58,55,55,55,56,68,
55,56,58,54,55,57,57,70,
55,55,60,54,55,55,55,70,
54,55,58,55,54,54,60,69,
54,54,58,55,54,56,56,69,
54,55,59,55,55,55,55,68,
54,55,58,55,54,54,56,68,
54,54,59,55,54,55,55,68,
54,55,58,55,54,55,56,66,
56,56,57,55,55,56,56,67,
55,54,59,55,55,55,55,67,
55,56,58,55,54,54,55,67,
54,54,60,55,54,54,55,66,
54,55,59,54,54,55,55,68,
54,55,58,55,54,55,55,67,
54,55,59,54,54,55,56,67,
53,60,58,55,54,56,55,67,
55,56,57,54,54,55,56,68,
54,55,58,54,54,56,56,67,
54,56,58,55,54,55,56,68,
54,56,59,56,54,54,56,67,
54,55,58,55,54,54,57,67,
53,55,58,54,54,54,58,67,
54,56,58,55,55,54,56,66,
55,55,56,54,54,55,56,66,
55,55,59,55,54,55,56,68,
54,56,57,54,54,56,55,67,
55,56,58,54,54,55,57,66,
54,56,58,56,55,54,56,67,
56,55,58,55,54,55,55,67,
53,55,59,54,54,54,57,67,
54,55,59,55,53,54,56,67,
54,56,57,53,54,55,55,68,
54,56,59,55,54,54,55,68,
60,57,59,54,55,54,55,69,
53,55,58,54,56,55,56,68,
55,56,59,55,55,55,55,68,
55,57,59,54,54,55,56,69,
55,56,58,58,56,56,57,69,
55,55,59,55,54,55,56,67,
54,56,57,55,55,56,55,68,
55,55,59,55,55,56,57,66,
54,56,58,55,55,56,56,68,
54,56,60,55,55,55,56,67,
56,56,58,54,55,55,56,68,
55,56,59,55,56,55,56,69,
54,56,59,56,55,55,56,68,
55,56,58,55,55,55,56,69,
54,55,59,55,55,55,55,68,
54,56,60,55,55,58,56,69,
55,55,59,55,55,55,57,68,
54,56,59,55,55,55,56,69,
55,57,58,55,55,55,56,69,
54,55,59,55,55,55,57,69,
55,55,59,55,54,56,57,69,
54,55,59,57,55,56,56,69,
55,55,60,55,55,55,57,68,
