0,0,0,0,0,0,0,
1,0,0,0,0,0,0,
2,1,0.6,0.6,0,0,0,
3,2,0.6,0.6,0,0,0,
4,3,0.6,0.6,0.00599887,0,0,
5,4,0.6,0.6,0.012103,0,0,
6,5,0.6,0.6,0.0181019,0,0,
7,6,0.6,0.6,0.024206,0,0,
8,7,0.6,0.6,0.0302048,0,0,
9,8,0.6,0.6,0.036309,0,0,
10,9,0.6,0.6,0.0424131,0,0,
11,10,0.6,0.6,0.0484119,0,0,
12,11,0.6,0.6,0.0545161,0,0,
13,12,0.6,0.6,0.0605149,0,0,
14,13,0.6,0.6,0.066619,0,0,
15,14,0.6,0.6,0.0727232,0,0,
16,15,0.6,0.6,0.078722,0,0,
17,16,0.6,0.6,0.0848261,0,0,
18,17,0.6,0.6,0.090825,0,0,
19,18,0.6,0.6,0.0969291,0,0,
20,19,0.6,0.6,0.103033,0,0,
21,20,0.6,0.6,0.109032,0,0,
22,21,0.6,0.6,0.115136,0,0,
23,22,0.6,0.6,0.121135,0,0,
24,23,0.6,0.6,0.127239,0,0,
25,24,0.6,0.6,0.133238,0,0,
26,25,0.6,0.6,0.139342,0,0,
27,26,0.6,0.6,0.145446,0,0,
28,27,0.6,0.6,0.151445,0,0,
29,28,0.6,0.6,0.157549,0,0,
30,29,0.6,0.6,0.163548,0,0,
31,30,0.6,0.6,0.169652,0,0,
32,31,0.6,0.6,0.175756,0,0,
33,32,0.6,0.6,0.181755,0,0,
34,33,0.6,0.6,0.187859,0,0,
35,34,0.6,0.6,0.193858,0,0,
36,35,0.6,0.6,0.199962,0,0,
37,36,0.6,0.6,0.206066,0,0,
38,37,0.6,0.6,0.212065,0,0,
39,38,0.6,0.6,0.218169,0,0,
40,39,0.6,0.6,0.224168,0,0,
41,40,0.6,0.6,0.230272,0,0,
42,41,0.6,0.6,0.236271,0,0,
43,42,0.6,0.6,0.242375,0,0,
44,43,0.6,0.6,0.24848,0,0,
45,44,0.6,0.6,0.254478,0,0,
46,45,0.6,0.6,0.260583,0,0,
47,46,0.6,0.6,0.266581,0,0,
48,47,0.6,0.6,0.272686,0,0,
49,48,0.6,0.6,0.27879,0,0,
50,49,0.6,0.6,0.284789,0,0,
51,50,0.6,0.6,0.290893,0,0,
52,51,0.6,0.6,0.296892,0,0,
53,52,0.6,0.6,0.302996,0,0,
54,53,0.6,0.6,0.3091,0,0,
55,54,0.6,0.6,0.315099,0,0,
56,55,0.6,0.6,0.321203,0,0,
57,56,0.6,0.6,0.327202,0,0,
58,57,0.6,0.6,0.333306,0,0,
59,58,0.6,0.6,0.339305,0,0,
60,59,0.6,0.6,0.345409,0,0,
61,60,0.6,0.6,0.351513,0,0,
62,61,0.6,0.6,0.357512,0,0,
63,62,0.6,0.6,0.363616,0,0,
64,63,0.6,0.6,0.369615,0,0,
65,64,0.6,0.6,0.375719,0,0,
66,65,0.6,0.6,0.381823,0,0,
67,66,0.6,0.6,0.387822,0,0,
68,67,0.6,0.6,0.393926,0,0,
69,68,0.6,0.6,0.399925,0,0,
70,69,0.6,0.6,0.406029,0,0,
71,70,0.6,0.6,0.412133,0,0,
72,71,0.6,0.6,0.418132,0,0,
73,72,0.6,0.6,0.424236,0,0,
74,73,0.6,0.6,0.430235,0,0,
75,74,0.6,0.6,0.436339,0,0,
76,75,0.6,0.6,0.442443,0,0,
77,76,0.6,0.6,0.448442,0,0,
78,77,0.6,0.6,0.454546,0,0,
79,78,0.6,0.6,0.460545,0,0,
80,79,0.6,0.6,0.466649,0,0,
81,80,0.6,0.6,0.472648,0,0,
82,81,0.6,0.6,0.478752,0,0,
83,82,0.6,0.6,0.484856,0,0,
84,83,0.6,0.6,0.490855,0,0,
85,84,0.6,0.6,0.496959,0,0,
86,85,0.6,0.6,0.502958,0,0,
87,86,0.6,0.6,0.509062,0,0,
88,87,0.6,0.6,0.515166,0,0,
89,88,0.6,0.6,0.521165,0,0,
90,89,0.6,0.6,0.527269,0,0,
91,90,0.6,0.6,0.533268,0,0,
92,91,0.6,0.6,0.539372,0,0,
93,92,0.6,0.6,0.545476,0,0,
94,93,0.6,0.6,0.551475,0,0,
95,94,0.6,0.6,0.557579,0,0,
96,95,0.6,0.6,0.563578,0,0,
97,96,0.6,0.6,0.569682,0,0,
98,97,0.6,0.6,0.575681,0,0,
99,98,0.6,0.6,0.581785,0,0,
100,99,0.6,0.6,0.587889,0,0,
101,100,0.6,0.6,0.593888,0,0,
102,101,0.6,0.6,0.599992,0,0,
103,102,0.6,0.6,0.605991,0,0,
104,103,0.6,0.6,0.612095,0,0,
105,104,0.6,0.6,0.618199,0,0,
106,105,0.6,0.6,0.624198,0,0,
107,106,0.6,0.6,0.630302,0,0,
108,107,0.6,0.6,0.636301,0,0,
109,108,0.6,0.6,0.642405,0,0,
110,109,0.6,0.6,0.64851,0,0,
111,110,0.6,0.6,0.654508,0,0,
112,111,0.6,0.6,0.660613,0,0,
113,112,0.6,0.6,0.666611,0,0,
114,113,0.6,0.6,0.672716,0,0,
115,114,0.6,0.6,0.678714,0,0,
116,115,0.6,0.6,0.684819,0,0,
117,116,0.6,0.6,0.690923,0,0,
118,117,0.6,0.6,0.696921,0,0,
119,118,0.6,0.6,0.703026,0,0,
120,119,0.6,0.6,0.709024,0,0,
121,120,0.6,0.6,0.715129,0,0,
122,121,0.6,0.6,0.721233,0,0,
123,122,0.6,0.6,0.727232,0,0,
124,123,0.6,0.6,0.733336,0,0,
125,124,0.6,0.6,0.739335,0,0,
126,125,0.6,0.6,0.745439,0,0,
127,126,0.6,0.6,0.751543,0,0,
128,127,0.6,0.6,0.757542,0,0,
129,128,0.6,0.6,0.763646,0,0,
130,129,0.6,0.6,0.769645,0,0,
131,130,0.6,0.6,0.775749,0,0,
132,131,0.6,0.6,0.781748,0,0,
