58,59,64,59,58,59,60,77,
59,59,65,59,59,59,59,76,
58,59,64,59,58,59,59,77,
58,60,64,59,58,58,59,77,
59,60,64,59,58,58,60,77,
58,59,64,59,58,59,59,77,
58,59,64,59,58,59,60,77,
58,60,65,59,58,59,60,77,
58,59,64,59,58,59,60,77,
58,59,64,59,58,59,60,76,
58,60,64,58,58,59,60,77,
59,60,64,59,58,59,60,77,
58,59,64,58,59,59,60,76,
58,59,62,59,58,59,59,77,
58,60,64,59,59,59,59,77,
58,60,64,59,59,58,59,77,
58,60,65,59,58,58,59,77,
58,60,64,59,59,59,59,77,
60,60,64,59,58,59,60,76,
58,60,65,58,58,58,59,77,
58,59,64,59,59,59,59,77,
58,60,64,59,58,59,60,78,
58,60,64,59,58,58,59,77,
58,59,64,59,58,59,60,77,
58,59,64,58,59,58,59,76,
58,60,64,59,58,59,60,77,
58,60,65,59,58,58,61,77,
57,59,64,59,58,58,59,77,
57,59,65,59,58,59,59,77,
58,60,64,60,58,59,60,77,
58,60,65,59,58,58,60,77,
58,60,65,59,58,59,60,76,
58,60,64,59,58,59,60,77,
57,60,64,58,58,59,60,77,
58,61,64,58,58,59,60,77,
58,59,65,58,58,59,60,76,
58,59,64,59,58,58,60,77,
58,59,65,59,58,60,60,77,
58,60,65,59,58,58,60,77,
58,60,64,59,58,58,60,77,
58,60,65,59,58,59,59,77,
58,59,65,59,58,59,60,80,
58,60,64,60,58,59,60,77,
59,59,64,59,59,59,60,76,
58,60,64,59,57,58,59,76,
58,60,64,59,58,60,60,77,
58,60,64,59,58,59,60,76,
58,60,64,58,58,59,59,76,
57,59,64,59,58,58,59,77,
58,60,64,58,59,58,59,76,
58,60,64,59,58,59,59,77,
58,59,64,59,58,58,59,77,
58,59,64,59,57,59,60,77,
58,60,64,59,58,59,59,77,
58,59,64,58,60,59,61,77,
58,59,64,59,59,59,59,76,
57,59,64,59,58,59,59,77,
58,59,64,59,58,58,60,75,
58,60,64,60,58,59,60,77,
58,59,64,59,58,58,59,76,
58,59,64,59,58,59,60,77,
57,59,64,59,58,59,60,77,
58,59,64,59,60,58,59,77,
58,59,64,59,58,58,60,76,
57,60,62,59,58,59,59,76,
57,59,64,59,58,59,59,76,
58,60,64,59,59,59,59,78,
58,60,64,59,58,58,60,77,
58,60,64,59,58,59,60,77,
58,59,63,59,59,59,61,76,
57,61,64,58,59,58,59,77,
58,60,64,59,58,59,59,78,
58,60,64,59,58,59,60,77,
58,60,65,59,58,59,60,77,
58,60,64,59,58,59,59,77,
60,60,66,60,58,59,60,78,
57,60,64,59,59,58,60,76,
58,60,64,59,58,58,59,77,
58,60,64,58,58,58,60,77,
58,60,64,59,58,59,59,77,
57,60,66,59,58,59,60,77,
60,60,63,59,58,59,60,77,
58,60,65,59,58,58,60,76,
58,63,64,59,58,59,60,77,
57,60,63,59,58,58,60,77,
58,60,63,59,58,59,59,76,
58,60,64,59,58,58,59,77,
57,60,65,59,58,58,60,77,
58,60,64,59,58,58,59,77,
57,60,63,58,58,59,60,77,
58,60,64,61,58,58,60,77,
58,60,64,58,59,59,60,77,
58,60,65,58,58,58,59,77,
58,59,64,58,59,58,59,76,
58,59,65,59,58,59,59,77,
58,60,64,59,58,59,60,77,
59,60,64,58,58,59,60,77,
58,61,64,59,58,59,60,76,
58,60,64,59,58,59,60,76,
58,60,64,59,58,59,59,76,
58,59,64,59,58,59,59,77,
58,59,64,59,59,62,59,77,
58,60,64,59,57,59,60,76,
58,59,64,59,58,58,60,77,
58,60,61,60,58,59,59,76,
58,59,64,58,58,59,60,77,
57,60,64,58,58,59,60,76,
58,59,64,59,59,59,60,77,
59,59,64,59,58,59,61,75,
58,59,64,59,58,59,61,77,
58,59,65,59,58,59,59,76,
59,59,64,59,59,59,59,76,
58,59,64,59,59,58,59,76,
58,60,64,59,59,59,59,77,
58,59,64,58,59,59,59,77,
58,60,64,59,58,59,60,77,
58,59,64,59,58,58,60,76,
59,59,64,59,58,59,59,76,
58,60,64,59,59,59,59,77,
57,59,64,59,59,59,59,76,
57,60,64,60,59,59,59,81,
58,60,64,59,58,59,59,77,
58,59,64,60,58,59,60,77,
58,60,64,59,59,60,59,77,
58,60,63,59,58,58,60,77,
58,60,64,59,58,58,59,77,
58,64,64,59,59,58,60,77,
59,60,64,59,58,59,60,77,
59,59,64,59,58,59,60,77,
58,59,64,59,58,59,60,77,
59,60,64,60,58,59,59,77,
58,59,65,59,59,58,59,77,
58,59,64,58,58,59,60,77,
58,60,65,58,58,59,59,77,
57,59,65,59,58,59,59,77,
58,60,64,60,57,59,59,78,
59,60,65,59,58,58,60,77,
58,60,61,58,58,59,59,76,
58,59,64,59,58,58,60,76,
58,59,64,59,58,58,60,76,
58,59,64,59,58,59,59,76,
58,60,64,60,59,59,60,77,
58,60,62,58,58,59,59,77,
58,59,65,59,58,59,59,77,
58,60,65,59,59,58,59,77,
59,60,64,59,58,59,59,76,
58,60,65,59,58,59,59,77,
58,60,64,59,58,59,59,77,
58,60,65,58,58,58,60,77,
58,60,64,59,59,60,60,76,
58,60,64,59,58,59,60,77,
58,59,64,59,59,58,60,77,
58,60,64,59,59,59,59,77,
58,59,64,59,58,59,60,77,
58,60,64,59,58,59,60,77,
58,59,64,59,58,59,60,77,
58,59,64,58,59,59,60,77,
58,59,65,59,58,58,60,77,
59,60,63,60,58,60,59,76,
59,59,64,59,58,58,60,77,
58,59,64,60,58,59,60,78,
58,60,64,58,58,59,59,76,
58,59,65,59,58,59,60,76,
58,61,64,59,59,59,59,76,
58,59,64,59,59,59,60,77,
58,59,64,59,58,59,59,77,
58,59,64,59,58,59,60,77,
58,59,64,59,59,59,60,76,
58,60,64,60,59,59,60,77,
58,60,64,60,59,59,59,77,
58,59,64,59,59,59,60,76,
58,60,64,60,59,58,60,76,
59,62,64,58,58,58,60,76,
58,60,64,59,58,60,59,77,
58,60,64,59,59,59,59,77,
57,60,64,59,58,59,60,77,
58,59,64,59,59,59,59,77,
58,60,64,59,59,59,59,77,
58,59,63,59,58,59,59,77,
58,60,64,58,58,58,59,77,
58,62,65,58,59,59,60,77,
58,60,64,59,59,59,59,76,
59,63,64,59,58,58,60,77,
58,60,64,59,59,59,59,78,
59,59,64,59,58,59,60,76,
58,60,64,59,58,58,60,77,
58,60,64,59,59,59,60,77,
58,59,64,59,59,59,59,77,
59,59,64,58,59,58,59,77,
58,59,65,59,58,58,60,77,
58,60,64,59,58,59,60,77,
58,59,65,59,58,59,59,77,
58,60,65,60,58,58,60,77,
58,60,64,59,58,59,59,77,
57,59,65,59,59,58,59,77,
58,60,64,59,58,58,59,77,
58,59,64,61,58,59,60,76,
59,60,64,59,61,59,61,77,
58,60,64,59,58,59,60,77,
59,59,64,59,58,59,60,77,
58,60,64,59,58,59,60,77,
58,59,64,58,58,58,60,76,
58,59,64,59,58,59,59,76,
58,60,64,59,58,58,59,77,
58,59,64,59,58,58,59,77,
58,59,64,58,58,58,60,77,
59,60,64,59,58,59,60,76,
58,59,64,59,58,59,59,76,
58,59,64,59,58,59,60,77,
58,59,64,59,58,59,59,75,
58,59,64,59,58,59,59,76,
58,63,64,59,58,59,60,77,
58,59,63,59,58,59,60,77,
58,59,64,59,59,59,59,77,
58,59,64,59,58,59,59,76,
58,60,64,59,59,58,59,77,
59,59,64,59,59,59,60,77,
58,59,64,59,58,59,59,77,
58,60,64,59,58,58,59,77,
58,60,65,59,58,58,59,76,
58,59,64,59,58,58,59,76,
58,60,64,58,58,59,59,76,
58,60,64,58,59,59,60,77,
58,59,64,59,58,59,59,77,
58,59,64,59,58,58,60,76,
58,59,64,59,58,58,61,77,
59,61,64,59,59,59,60,76,
58,60,64,58,58,58,60,77,
58,59,64,58,59,58,59,76,
58,60,64,58,59,58,59,77,
58,60,64,59,58,59,59,77,
